transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
2149,799.0,2025-10-19 11:10:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2150,799.0,2025-10-19 11:13:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2152,299.0,2025-10-19 11:22:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2153,799.0,2025-10-19 11:29:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2154,1299.0,2025-10-19 11:30:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2156,299.0,2025-10-19 11:39:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2157,499.0,2025-10-19 11:40:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2158,299.0,2025-10-19 11:41:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2159,1299.0,2025-10-19 11:46:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2160,799.0,2025-10-19 11:47:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2161,799.0,2025-10-19 11:50:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2163,1299.0,2025-10-19 11:58:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2164,1299.0,2025-10-19 12:03:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2165,499.0,2025-10-19 12:05:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2166,299.0,2025-10-19 12:07:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2167,1299.0,2025-10-19 12:09:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2168,1299.0,2025-10-19 12:09:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2169,199.0,2025-10-19 12:09:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2170,799.0,2025-10-19 12:14:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2171,499.0,2025-10-19 12:20:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2172,299.0,2025-10-19 12:25:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2173,299.0,2025-10-19 12:28:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2174,499.0,2025-10-19 12:31:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2175,299.0,2025-10-19 12:37:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2176,499.0,2025-10-19 12:39:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2177,299.0,2025-10-19 12:43:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2178,499.0,2025-10-19 12:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2179,499.0,2025-10-19 12:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2180,299.0,2025-10-19 12:45:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2181,799.0,2025-10-19 12:48:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2182,499.0,2025-10-19 12:54:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2183,499.0,2025-10-19 12:55:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2184,1299.0,2025-10-19 12:56:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2186,799.0,2025-10-19 13:08:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2188,199.0,2025-10-19 13:19:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2189,499.0,2025-10-19 13:27:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2190,799.0,2025-10-19 13:34:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2191,199.0,2025-10-19 13:36:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2192,799.0,2025-10-19 13:43:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2193,499.0,2025-10-19 13:48:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2194,499.0,2025-10-19 13:49:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2195,299.0,2025-10-19 13:55:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2196,299.0,2025-10-19 13:58:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2197,499.0,2025-10-19 13:59:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2198,799.0,2025-10-19 14:01:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2200,1299.0,2025-10-19 14:14:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2201,1299.0,2025-10-19 14:26:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2202,499.0,2025-10-19 14:33:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2203,499.0,2025-10-19 14:47:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2204,1299.0,2025-10-19 14:58:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2205,199.0,2025-10-19 15:05:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2206,499.0,2025-10-19 15:12:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2207,299.0,2025-10-19 15:19:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2208,799.0,2025-10-19 15:28:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2209,499.0,2025-10-19 15:31:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2210,499.0,2025-10-19 15:33:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2211,499.0,2025-10-19 15:36:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2212,499.0,2025-10-19 15:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2213,299.0,2025-10-19 15:53:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2214,499.0,2025-10-19 15:58:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2215,799.0,2025-10-19 16:04:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2216,799.0,2025-10-19 16:07:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2217,499.0,2025-10-19 16:12:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2219,799.0,2025-10-19 16:19:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2220,799.0,2025-10-19 16:20:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2221,799.0,2025-10-19 16:22:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2222,799.0,2025-10-19 16:22:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2224,299.0,2025-10-19 16:27:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2225,299.0,2025-10-19 16:32:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2226,1299.0,2025-10-19 16:36:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2228,499.0,2025-10-19 16:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2229,799.0,2025-10-19 16:49:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2230,799.0,2025-10-19 16:50:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2231,799.0,2025-10-19 16:54:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2232,499.0,2025-10-19 16:59:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2235,499.0,2025-10-20 09:18:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2236,299.0,2025-10-20 09:23:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2237,799.0,2025-10-20 09:28:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2238,799.0,2025-10-20 09:37:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2240,799.0,2025-10-20 09:55:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2241,199.0,2025-10-20 10:04:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2242,799.0,2025-10-20 10:08:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2245,499.0,2025-10-20 10:31:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2248,299.0,2025-10-20 11:07:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2252,799.0,2025-10-20 11:08:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2253,299.0,2025-10-20 11:08:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2254,799.0,2025-10-20 11:09:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2256,199.0,2025-10-20 11:11:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2257,499.0,2025-10-20 11:11:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2259,799.0,2025-10-20 11:12:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2260,499.0,2025-10-20 11:12:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2264,799.0,2025-10-20 11:15:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2268,499.0,2025-10-20 11:17:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2275,499.0,2025-10-20 11:20:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2277,499.0,2025-10-20 11:21:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2279,499.0,2025-10-20 11:23:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2280,499.0,2025-10-20 11:24:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2281,499.0,2025-10-20 11:25:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2284,1299.0,2025-10-20 11:28:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2285,499.0,2025-10-20 11:29:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2286,799.0,2025-10-20 11:29:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2287,799.0,2025-10-20 11:29:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2289,299.0,2025-10-20 11:31:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2290,1299.0,2025-10-20 11:31:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2291,1299.0,2025-10-20 11:31:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2298,1299.0,2025-10-20 11:36:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2299,499.0,2025-10-20 11:37:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2300,499.0,2025-10-20 11:38:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2302,499.0,2025-10-20 11:40:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2304,499.0,2025-10-20 11:41:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2306,499.0,2025-10-20 11:43:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2307,499.0,2025-10-20 11:43:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2308,299.0,2025-10-20 11:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2310,799.0,2025-10-20 11:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2311,499.0,2025-10-20 11:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2312,499.0,2025-10-20 11:44:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2316,299.0,2025-10-20 11:47:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2318,199.0,2025-10-20 11:49:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2320,799.0,2025-10-20 11:51:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2321,499.0,2025-10-20 11:52:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2325,799.0,2025-10-20 11:53:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2326,799.0,2025-10-20 11:54:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2332,299.0,2025-10-20 11:55:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2335,499.0,2025-10-20 11:57:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2338,499.0,2025-10-20 11:59:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2340,1299.0,2025-10-20 12:00:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2344,1299.0,2025-10-20 12:05:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2347,499.0,2025-10-20 12:09:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2349,799.0,2025-10-20 12:10:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2350,299.0,2025-10-20 12:12:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2351,499.0,2025-10-20 12:14:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2354,199.0,2025-10-20 12:15:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2357,799.0,2025-10-20 12:20:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2358,1299.0,2025-10-20 12:21:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2361,799.0,2025-10-20 12:26:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2362,499.0,2025-10-20 12:28:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2363,799.0,2025-10-20 12:29:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2364,299.0,2025-10-20 12:29:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2365,799.0,2025-10-20 12:29:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2368,199.0,2025-10-20 12:30:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2369,499.0,2025-10-20 12:32:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2374,799.0,2025-10-20 12:35:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2375,199.0,2025-10-20 12:35:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2379,499.0,2025-10-20 12:38:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2380,499.0,2025-10-20 12:40:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2381,199.0,2025-10-20 12:40:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2382,299.0,2025-10-20 12:41:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2383,299.0,2025-10-20 12:43:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2384,799.0,2025-10-20 12:45:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2386,499.0,2025-10-20 12:51:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2387,499.0,2025-10-20 12:54:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
2388,299.0,2025-10-20 12:56:00,card,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5
