,transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
893,449,990.0,2025-10-20 14:52:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
894,450,1080.0,2025-10-20 14:55:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
895,451,700.0,2025-10-20 14:57:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
896,454,700.0,2025-10-20 15:22:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
897,455,700.0,2025-10-20 15:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
898,456,700.0,2025-10-20 15:39:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
899,457,700.0,2025-10-20 15:46:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
900,459,850.0,2025-10-20 16:05:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
901,460,1040.0,2025-10-20 16:21:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
902,461,700.0,2025-10-20 16:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
903,462,700.0,2025-10-20 16:40:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
904,463,969.0,2025-10-20 16:50:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
905,464,850.0,2025-10-20 16:59:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
906,465,700.0,2025-10-20 17:03:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
907,466,950.0,2025-10-20 17:07:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
908,467,700.0,2025-10-20 17:12:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
909,468,850.0,2025-10-20 17:20:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
910,469,700.0,2025-10-20 17:24:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
911,470,700.0,2025-10-20 17:31:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
912,471,700.0,2025-10-20 17:45:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
913,472,700.0,2025-10-20 17:56:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
914,473,700.0,2025-10-20 18:05:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
915,475,700.0,2025-10-20 18:27:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
916,476,700.0,2025-10-20 18:35:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
917,477,1000.0,2025-10-20 18:38:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
918,478,700.0,2025-10-20 18:49:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
919,479,700.0,2025-10-20 18:56:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
920,481,1030.0,2025-10-21 10:08:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
921,484,700.0,2025-10-21 10:39:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
922,493,700.0,2025-10-21 11:50:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
923,505,700.0,2025-10-21 12:55:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
924,510,700.0,2025-10-21 13:10:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
925,513,700.0,2025-10-21 13:24:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
926,514,700.0,2025-10-21 13:26:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
927,520,700.0,2025-10-21 13:42:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
928,522,910.0,2025-10-21 13:51:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
929,526,900.0,2025-10-21 14:01:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
930,529,700.0,2025-10-21 14:14:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
931,531,700.0,2025-10-21 14:23:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
932,534,1010.0,2025-10-21 14:36:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
933,537,960.0,2025-10-21 14:52:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
934,542,700.0,2025-10-21 15:24:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
935,544,1080.0,2025-10-21 15:40:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
936,547,700.0,2025-10-21 16:08:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
937,548,919.0,2025-10-21 16:22:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
938,549,700.0,2025-10-21 16:24:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
939,551,700.0,2025-10-21 16:47:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
940,554,700.0,2025-10-21 17:13:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
941,558,700.0,2025-10-21 17:55:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
942,561,700.0,2025-10-21 18:25:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
943,564,700.0,2025-10-21 18:55:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
944,565,700.0,2025-10-21 18:59:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
945,566,860.0,2025-10-22 09:03:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
946,570,960.0,2025-10-22 09:37:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
947,571,700.0,2025-10-22 09:53:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
948,575,700.0,2025-10-22 10:31:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
949,576,700.0,2025-10-22 10:34:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
950,577,700.0,2025-10-22 10:43:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
951,585,840.0,2025-10-22 11:31:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
952,586,950.0,2025-10-22 11:33:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
953,588,930.0,2025-10-22 11:41:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
954,593,700.0,2025-10-22 12:02:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
955,594,700.0,2025-10-22 12:03:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
956,600,700.0,2025-10-22 12:06:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
957,601,700.0,2025-10-22 12:08:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
958,602,700.0,2025-10-22 12:10:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
959,603,840.0,2025-10-22 12:11:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
960,606,700.0,2025-10-22 12:13:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
961,607,700.0,2025-10-22 12:14:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
962,608,890.0,2025-10-22 12:15:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
963,609,700.0,2025-10-22 12:15:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
964,612,700.0,2025-10-22 12:16:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
965,613,700.0,2025-10-22 12:18:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
966,616,800.0,2025-10-22 12:18:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
967,620,700.0,2025-10-22 12:22:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
968,625,700.0,2025-10-22 12:28:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
969,626,700.0,2025-10-22 12:30:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
970,628,800.0,2025-10-22 12:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
971,630,700.0,2025-10-22 12:36:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
972,632,700.0,2025-10-22 12:38:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
973,634,960.0,2025-10-22 12:41:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
974,637,700.0,2025-10-22 12:42:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
975,639,860.0,2025-10-22 12:44:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
976,640,700.0,2025-10-22 12:45:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
977,642,700.0,2025-10-22 12:47:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
978,643,700.0,2025-10-22 12:47:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
979,644,700.0,2025-10-22 12:49:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
980,645,1019.0,2025-10-22 12:51:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
981,646,700.0,2025-10-22 12:53:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
982,648,700.0,2025-10-22 12:55:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
983,649,700.0,2025-10-22 12:55:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
984,650,700.0,2025-10-22 12:56:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
985,651,700.0,2025-10-22 12:57:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
986,652,700.0,2025-10-22 12:58:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
987,653,840.0,2025-10-22 13:00:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
988,654,700.0,2025-10-22 13:00:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
989,655,700.0,2025-10-22 13:00:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
990,657,700.0,2025-10-22 13:01:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
991,666,700.0,2025-10-22 13:06:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
992,667,700.0,2025-10-22 13:07:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
993,668,700.0,2025-10-22 13:08:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
994,670,700.0,2025-10-22 13:08:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
995,671,700.0,2025-10-22 13:09:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
996,672,700.0,2025-10-22 13:10:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
997,673,1040.0,2025-10-22 13:10:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
998,675,700.0,2025-10-22 13:12:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
999,676,869.0,2025-10-22 13:13:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1000,679,700.0,2025-10-22 13:15:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1001,680,1000.0,2025-10-22 13:15:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1002,681,700.0,2025-10-22 13:16:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1003,682,860.0,2025-10-22 13:16:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1004,685,850.0,2025-10-22 13:19:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1005,686,1050.0,2025-10-22 13:19:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1006,688,700.0,2025-10-22 13:20:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1007,690,700.0,2025-10-22 13:20:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1008,691,700.0,2025-10-22 13:21:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1009,693,1030.0,2025-10-22 13:21:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1010,695,700.0,2025-10-22 13:22:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1011,700,1060.0,2025-10-22 13:25:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1012,702,700.0,2025-10-22 13:25:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1013,703,960.0,2025-10-22 13:26:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1014,705,830.0,2025-10-22 13:26:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1015,706,700.0,2025-10-22 13:26:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1016,711,1090.0,2025-10-22 13:28:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1017,712,700.0,2025-10-22 13:29:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1018,714,880.0,2025-10-22 13:30:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1019,717,850.0,2025-10-22 13:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1020,718,980.0,2025-10-22 13:33:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1021,719,700.0,2025-10-22 13:33:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1022,721,700.0,2025-10-22 13:34:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1023,723,700.0,2025-10-22 13:35:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1024,725,840.0,2025-10-22 13:36:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1025,726,700.0,2025-10-22 13:36:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1026,728,700.0,2025-10-22 13:37:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1027,730,700.0,2025-10-22 13:39:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1028,734,869.0,2025-10-22 13:42:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1029,735,869.0,2025-10-22 13:43:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1030,736,700.0,2025-10-22 13:44:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1031,738,700.0,2025-10-22 13:46:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1032,739,700.0,2025-10-22 13:47:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1033,740,990.0,2025-10-22 13:48:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1034,741,700.0,2025-10-22 13:49:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1035,745,700.0,2025-10-22 13:51:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1036,746,810.0,2025-10-22 13:51:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1037,749,830.0,2025-10-22 13:53:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1038,750,969.0,2025-10-22 13:54:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1039,753,1010.0,2025-10-22 13:56:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1040,755,700.0,2025-10-22 13:57:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1041,756,700.0,2025-10-22 13:59:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1042,757,700.0,2025-10-22 13:59:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1043,759,700.0,2025-10-22 13:59:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1044,760,700.0,2025-10-22 14:00:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1045,762,700.0,2025-10-22 14:02:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1046,763,700.0,2025-10-22 14:03:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1047,764,700.0,2025-10-22 14:05:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1048,765,700.0,2025-10-22 14:06:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1049,767,700.0,2025-10-22 14:07:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1050,769,900.0,2025-10-22 14:08:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1051,770,1100.0,2025-10-22 14:09:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1052,771,700.0,2025-10-22 14:10:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1053,772,700.0,2025-10-22 14:10:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1054,773,700.0,2025-10-22 14:11:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1055,775,700.0,2025-10-22 14:13:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1056,776,860.0,2025-10-22 14:13:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1057,779,840.0,2025-10-22 14:16:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1058,781,700.0,2025-10-22 14:18:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1059,784,700.0,2025-10-22 14:19:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1060,785,700.0,2025-10-22 14:20:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1061,788,700.0,2025-10-22 14:22:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1062,789,960.0,2025-10-22 14:22:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1063,791,950.0,2025-10-22 14:23:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1064,797,700.0,2025-10-22 14:24:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1065,798,700.0,2025-10-22 14:25:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1066,799,700.0,2025-10-22 14:25:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1067,802,950.0,2025-10-22 14:27:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1068,803,1030.0,2025-10-22 14:27:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1069,807,700.0,2025-10-22 14:28:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1070,808,700.0,2025-10-22 14:29:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1071,810,700.0,2025-10-22 14:31:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1072,811,960.0,2025-10-22 14:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1073,812,1090.0,2025-10-22 14:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1074,813,700.0,2025-10-22 14:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1075,815,700.0,2025-10-22 14:32:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1076,817,700.0,2025-10-22 14:34:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1077,819,700.0,2025-10-22 14:35:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1078,823,960.0,2025-10-22 14:36:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1079,826,1000.0,2025-10-22 14:37:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1080,829,850.0,2025-10-22 14:39:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1081,832,890.0,2025-10-22 14:39:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1082,833,700.0,2025-10-22 14:40:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1083,835,700.0,2025-10-22 14:40:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1084,837,919.0,2025-10-22 14:41:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1085,840,700.0,2025-10-22 14:42:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1086,843,700.0,2025-10-22 14:42:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1087,845,700.0,2025-10-22 14:44:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1088,846,700.0,2025-10-22 14:45:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1089,850,700.0,2025-10-22 14:48:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1090,854,700.0,2025-10-22 14:51:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1091,855,700.0,2025-10-22 14:52:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1092,857,810.0,2025-10-22 14:53:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1093,858,700.0,2025-10-22 14:53:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1094,859,700.0,2025-10-22 14:54:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1095,862,700.0,2025-10-22 14:56:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1096,863,930.0,2025-10-22 14:57:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1097,866,850.0,2025-10-22 14:59:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1098,867,700.0,2025-10-22 14:59:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1099,868,700.0,2025-10-22 15:00:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1100,870,700.0,2025-10-22 15:07:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1101,871,700.0,2025-10-22 15:14:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1102,873,1060.0,2025-10-22 15:26:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1103,874,880.0,2025-10-22 15:36:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1104,876,700.0,2025-10-22 15:43:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1105,878,700.0,2025-10-22 16:05:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1106,879,700.0,2025-10-22 16:08:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1107,881,840.0,2025-10-22 16:27:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1108,882,700.0,2025-10-22 16:35:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1109,885,700.0,2025-10-22 17:00:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1110,886,700.0,2025-10-22 17:06:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1111,887,700.0,2025-10-22 17:12:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
1112,888,700.0,2025-10-22 17:18:00,cash,Burrito Madness,An authentic taste of Mexico.,1,4
